"id","kural_motoru","kural_dosyasi_adi","islenen_kayit_sayisi","calisma_suresi_ms","ram_kullanimi_mb","cpu_kullanimi_yuzde","kural_dosyasi_boyutu_byte","kayit_tarihi"
1518,Easy Rules,rules_76_100.yml,100000,8329,768,13.16,5185,19.05.2025 12:00:53.687
1519,Easy Rules,rules_76_100.yml,100000,8345,783,12.60,5185,19.05.2025 12:01:02.669
1520,Easy Rules,rules_76_100.yml,100000,8769,667,12.68,5185,19.05.2025 12:01:11.726
1521,Easy Rules,rules_76_100.yml,100000,8342,831,12.43,5185,19.05.2025 12:01:21.163
1522,Easy Rules,rules_76_100.yml,100000,8267,815,13.14,5185,19.05.2025 12:01:30.192
1523,Easy Rules,rules_76_100.yml,100000,7849,431,13.39,5185,19.05.2025 12:01:39.170
1524,Easy Rules,rules_76_100.yml,100000,8008,292,12.98,5185,19.05.2025 12:01:47.564
1525,Easy Rules,rules_76_100.yml,100000,7734,523,13.08,5185,19.05.2025 12:01:56.157
1526,Easy Rules,rules_76_100.yml,100000,7988,444,12.97,5185,19.05.2025 12:02:04.411
1527,Easy Rules,rules_76_100.yml,100000,7839,318,13.64,5185,19.05.2025 12:02:13.028
1528,Easy Rules,rules_76_100.yml,100000,7873,387,13.12,5185,19.05.2025 12:02:21.433
1529,Easy Rules,rules_76_100.yml,100000,7840,207,13.02,5185,19.05.2025 12:02:29.837
1530,Easy Rules,rules_76_100.yml,100000,7803,260,13.03,5185,19.05.2025 12:02:38.224
1531,Easy Rules,rules_76_100.yml,100000,7893,133,13.32,5185,19.05.2025 12:02:46.614
1532,Easy Rules,rules_76_100.yml,100000,7826,397,13.07,5185,19.05.2025 12:02:55.050
1533,Easy Rules,rules_76_100.yml,100000,7854,453,13.20,5185,19.05.2025 12:03:03.437
1534,Easy Rules,rules_76_100.yml,100000,8029,375,13.26,5185,19.05.2025 12:03:11.919
1535,Easy Rules,rules_76_100.yml,100000,7896,674,12.85,5185,19.05.2025 12:03:20.527
1536,Easy Rules,rules_76_100.yml,100000,7931,590,13.45,5185,19.05.2025 12:03:29.028
1537,Easy Rules,rules_76_100.yml,100000,7774,157,13.27,5185,19.05.2025 12:03:37.555
1538,Easy Rules,rules_76_100.yml,100000,7888,188,12.89,5185,19.05.2025 12:03:45.883
1539,Easy Rules,rules_76_100.yml,100000,7808,385,13.06,5185,19.05.2025 12:03:54.348
1540,Easy Rules,rules_76_100.yml,100000,8125,442,13.35,5185,19.05.2025 12:04:02.777
1541,Easy Rules,rules_76_100.yml,100000,7819,234,13.40,5185,19.05.2025 12:04:11.507
1542,Easy Rules,rules_76_100.yml,100000,7939,393,13.42,5185,19.05.2025 12:04:19.914
1543,Easy Rules,rules_76_100.yml,100000,7931,337,13.68,5185,19.05.2025 12:04:28.460
1544,Easy Rules,rules_76_100.yml,100000,7781,429,13.34,5185,19.05.2025 12:04:36.964
1545,Easy Rules,rules_76_100.yml,100000,7947,201,13.42,5185,19.05.2025 12:04:45.336
1546,Easy Rules,rules_76_100.yml,100000,7866,410,13.00,5185,19.05.2025 12:04:53.839
1547,Easy Rules,rules_76_100.yml,100000,7910,328,13.30,5185,19.05.2025 12:05:02.301
1548,Easy Rules,rules_76_100.yml,100000,7860,482,13.31,5185,19.05.2025 12:05:10.825
1549,Easy Rules,rules_76_100.yml,100000,7842,218,12.88,5185,19.05.2025 12:05:19.209
1550,Easy Rules,rules_76_100.yml,100000,7940,446,12.94,5185,19.05.2025 12:05:27.576
1551,Easy Rules,rules_76_100.yml,100000,7864,480,13.41,5185,19.05.2025 12:05:36.118
1552,Easy Rules,rules_76_100.yml,100000,8173,737,13.12,5185,19.05.2025 12:05:44.567
1553,Easy Rules,rules_76_100.yml,100000,8033,852,13.26,5185,19.05.2025 12:05:53.416
1554,Easy Rules,rules_76_100.yml,100000,8161,767,13.56,5185,19.05.2025 12:06:02.167
1555,Easy Rules,rules_76_100.yml,100000,8292,1021,12.84,5185,19.05.2025 12:06:10.974
1556,Easy Rules,rules_76_100.yml,100000,8016,931,12.58,5185,19.05.2025 12:06:19.920
1557,Easy Rules,rules_76_100.yml,100000,7987,766,13.34,5185,19.05.2025 12:06:28.548
1558,Easy Rules,rules_76_100.yml,100000,7863,750,13.14,5185,19.05.2025 12:06:37.120
1559,Easy Rules,rules_76_100.yml,100000,8118,960,13.01,5185,19.05.2025 12:06:45.547
1560,Easy Rules,rules_76_100.yml,100000,7933,973,13.53,5185,19.05.2025 12:06:54.268
1561,Easy Rules,rules_76_100.yml,100000,8264,663,13.41,5185,19.05.2025 12:07:02.867
1562,Easy Rules,rules_76_100.yml,100000,8428,790,13.41,5185,19.05.2025 12:07:11.833
1563,Easy Rules,rules_76_100.yml,100000,8571,702,12.24,5185,19.05.2025 12:07:20.865
1564,Easy Rules,rules_76_100.yml,100000,8434,849,12.55,5185,19.05.2025 12:07:30.012
1565,Easy Rules,rules_76_100.yml,100000,8502,912,12.52,5185,19.05.2025 12:07:39.035
1566,Easy Rules,rules_76_100.yml,100000,8597,674,12.88,5185,19.05.2025 12:07:48.183
1567,Easy Rules,rules_76_100.yml,100000,8616,1071,12.25,5185,19.05.2025 12:07:57.353
1568,Easy Rules,rules_76_100.yml,100000,8302,752,13.13,5185,19.05.2025 12:08:06.665
1569,Easy Rules,rules_76_100.yml,100000,8135,1093,12.54,5185,19.05.2025 12:08:15.593
1570,Easy Rules,rules_76_100.yml,100000,8061,1115,13.36,5185,19.05.2025 12:08:24.353
1571,Easy Rules,rules_76_100.yml,100000,8116,1163,13.25,5185,19.05.2025 12:08:33.000
1572,Easy Rules,rules_76_100.yml,100000,8118,1133,13.53,5185,19.05.2025 12:08:41.707
1573,Easy Rules,rules_76_100.yml,100000,8589,748,13.41,5185,19.05.2025 12:08:50.515
1574,Easy Rules,rules_76_100.yml,100000,9045,755,13.12,5185,19.05.2025 12:08:59.833
1575,Easy Rules,rules_76_100.yml,100000,9222,1138,12.12,5185,19.05.2025 12:09:09.498
1576,Easy Rules,rules_76_100.yml,100000,8702,351,14.71,5185,19.05.2025 12:09:19.468
1577,Easy Rules,rules_76_100.yml,100000,8323,229,15.59,5185,19.05.2025 12:09:28.764
1578,Easy Rules,rules_76_100.yml,100000,7880,204,13.54,5185,19.05.2025 12:09:37.682
1579,Easy Rules,rules_76_100.yml,100000,8099,306,13.34,5185,19.05.2025 12:09:46.142
1580,Easy Rules,rules_76_100.yml,100000,7975,381,13.48,5185,19.05.2025 12:09:54.822
1581,Easy Rules,rules_76_100.yml,100000,7937,448,13.70,5185,19.05.2025 12:10:03.406
1582,Easy Rules,rules_76_100.yml,100000,7895,349,13.14,5185,19.05.2025 12:10:11.883
1583,Easy Rules,rules_76_100.yml,100000,7949,479,13.73,5185,19.05.2025 12:10:20.392
1584,Easy Rules,rules_76_100.yml,100000,7898,423,13.18,5185,19.05.2025 12:10:28.884
1585,Easy Rules,rules_76_100.yml,100000,8440,427,13.41,5185,19.05.2025 12:10:37.397
1586,Easy Rules,rules_76_100.yml,100000,8121,236,13.39,5185,19.05.2025 12:10:46.429
1587,Easy Rules,rules_76_100.yml,100000,7970,350,13.47,5185,19.05.2025 12:10:55.145
1588,Easy Rules,rules_76_100.yml,100000,8180,278,13.66,5185,19.05.2025 12:11:03.708
1589,Easy Rules,rules_76_100.yml,100000,7979,685,12.89,5185,19.05.2025 12:11:12.442
1590,Easy Rules,rules_76_100.yml,100000,7880,539,12.95,5185,19.05.2025 12:11:20.949
1591,Easy Rules,rules_76_100.yml,100000,8032,532,13.26,5185,19.05.2025 12:11:29.392
1592,Easy Rules,rules_76_100.yml,100000,7933,601,13.00,5185,19.05.2025 12:11:37.939
1593,Easy Rules,rules_76_100.yml,100000,8027,413,12.86,5185,19.05.2025 12:11:46.389
1594,Easy Rules,rules_76_100.yml,100000,7972,410,13.27,5185,19.05.2025 12:11:54.988
1595,Easy Rules,rules_76_100.yml,100000,8004,466,12.92,5185,19.05.2025 12:12:03.592
1596,Easy Rules,rules_76_100.yml,100000,7985,236,13.51,5185,19.05.2025 12:12:12.216
1597,Easy Rules,rules_76_100.yml,100000,7958,500,13.11,5185,19.05.2025 12:12:20.754
1598,Easy Rules,rules_76_100.yml,100000,7974,289,13.28,5185,19.05.2025 12:12:29.273
1599,Easy Rules,rules_76_100.yml,100000,7914,445,13.01,5185,19.05.2025 12:12:37.857
1600,Easy Rules,rules_76_100.yml,100000,7902,454,13.77,5185,19.05.2025 12:12:46.404
1601,Drools,rules_25.drl,500000,9024,414,25.31,3633,19.05.2025 12:18:36.513
1602,Drools,rules_25.drl,500000,7521,555,15.35,3633,19.05.2025 12:18:47.037
1603,Drools,rules_25.drl,500000,7704,815,16.18,3633,19.05.2025 12:18:56.005
1604,Drools,rules_25.drl,500000,7803,843,15.70,3633,19.05.2025 12:19:05.373
1605,Drools,rules_25.drl,500000,9706,965,15.05,3633,19.05.2025 12:19:14.966
1606,Drools,rules_25.drl,500000,7654,595,17.71,3633,19.05.2025 12:19:25.997
1607,Drools,rules_25.drl,500000,8620,965,14.85,3633,19.05.2025 12:19:35.104
1608,Drools,rules_25.drl,500000,10237,1103,14.18,3633,19.05.2025 12:19:45.379
1609,Drools,rules_25.drl,500000,8777,815,18.02,3633,19.05.2025 12:19:57.040
1610,Drools,rules_25.drl,500000,8219,403,18.13,3633,19.05.2025 12:20:07.273
1611,Drools,rules_25.drl,500000,9698,777,14.11,3633,19.05.2025 12:20:17.214
1612,Drools,rules_25.drl,500000,8967,994,14.69,3633,19.05.2025 12:20:28.761
1613,Drools,rules_25.drl,500000,9386,1109,15.26,3633,19.05.2025 12:20:39.241
1614,Drools,rules_25.drl,500000,9204,1261,15.66,3633,19.05.2025 12:20:50.144
1615,Drools,rules_25.drl,500000,10092,878,14.27,3633,19.05.2025 12:21:01.236
1616,Drools,rules_25.drl,500000,10490,1528,14.72,3633,19.05.2025 12:21:13.290
1617,Drools,rules_25.drl,500000,9437,1251,14.74,3633,19.05.2025 12:21:25.412
1618,Drools,rules_25.drl,500000,9440,473,15.84,3633,19.05.2025 12:21:36.795
1619,Drools,rules_25.drl,500000,12052,695,14.37,3633,19.05.2025 12:21:47.454
1620,Drools,rules_25.drl,500000,11908,1373,14.41,3633,19.05.2025 12:22:00.956
1621,Drools,rules_25.drl,500000,8231,772,18.81,3633,19.05.2025 12:22:14.420
1622,Drools,rules_25.drl,500000,9094,1257,17.07,3633,19.05.2025 12:22:24.135
1623,Drools,rules_25.drl,500000,8578,782,19.70,3633,19.05.2025 12:22:34.663
1624,Drools,rules_25.drl,500000,8764,681,18.80,3633,19.05.2025 12:22:44.695
1625,Drools,rules_25.drl,500000,9547,1028,16.15,3633,19.05.2025 12:22:55.074
1626,Drools,rules_25.drl,500000,10117,1319,14.37,3633,19.05.2025 12:23:06.226
1627,Drools,rules_25.drl,500000,8700,785,19.23,3633,19.05.2025 12:23:17.839
1628,Drools,rules_25.drl,500000,10663,859,14.37,3633,19.05.2025 12:23:28.069
1629,Drools,rules_25.drl,500000,10508,744,13.54,3633,19.05.2025 12:23:40.463
1630,Drools,rules_25.drl,500000,10647,1329,14.48,3633,19.05.2025 12:23:52.450
1631,Drools,rules_25.drl,500000,8684,781,19.27,3633,19.05.2025 12:24:04.568
1632,Drools,rules_25.drl,500000,8898,412,17.67,3633,19.05.2025 12:24:14.731
1633,Drools,rules_25.drl,500000,9817,1022,14.83,3633,19.05.2025 12:24:25.183
1634,Drools,rules_25.drl,500000,8613,408,17.98,3633,19.05.2025 12:24:36.569
1635,Drools,rules_25.drl,500000,8425,995,17.38,3633,19.05.2025 12:24:46.588
1636,Drools,rules_25.drl,500000,8585,705,17.85,3633,19.05.2025 12:24:56.550
1637,Drools,rules_25.drl,500000,8613,652,18.72,3633,19.05.2025 12:25:06.691
1638,Drools,rules_25.drl,500000,8728,955,17.83,3633,19.05.2025 12:25:16.888
1639,Drools,rules_25.drl,500000,8885,1247,15.64,3633,19.05.2025 12:25:27.256
1640,Drools,rules_25.drl,500000,9706,695,15.04,3633,19.05.2025 12:25:37.722
1641,Drools,rules_25.drl,500000,10529,591,14.43,3633,19.05.2025 12:25:49.281
1642,Drools,rules_25.drl,500000,8582,963,18.52,3633,19.05.2025 12:26:01.371
1643,Drools,rules_25.drl,500000,8819,538,17.39,3633,19.05.2025 12:26:11.578
1644,Drools,rules_25.drl,500000,8533,694,17.38,3633,19.05.2025 12:26:21.820
1645,Drools,rules_25.drl,500000,8999,688,18.29,3633,19.05.2025 12:26:31.958
1646,Drools,rules_25.drl,500000,8853,689,19.03,3633,19.05.2025 12:26:42.529
1647,Drools,rules_25.drl,500000,10075,806,13.71,3633,19.05.2025 12:26:53.317
1648,Drools,rules_25.drl,500000,10039,572,17.43,3633,19.05.2025 12:27:05.037
1649,Drools,rules_25.drl,500000,9631,924,17.15,3633,19.05.2025 12:27:16.656
1650,Drools,rules_25.drl,500000,9187,787,18.73,3633,19.05.2025 12:27:27.993
1651,Drools,rules_25.drl,500000,9594,1018,15.53,3633,19.05.2025 12:27:38.762
1652,Drools,rules_25.drl,500000,10045,1024,14.80,3633,19.05.2025 12:27:50.021
1653,Drools,rules_25.drl,500000,10669,1177,14.57,3633,19.05.2025 12:28:01.758
1654,Drools,rules_25.drl,500000,10428,607,14.86,3633,19.05.2025 12:28:14.246
1655,Drools,rules_25.drl,500000,9942,845,14.42,3633,19.05.2025 12:28:26.636
1656,Drools,rules_25.drl,500000,8760,654,18.24,3633,19.05.2025 12:28:38.109
1657,Drools,rules_25.drl,500000,9831,694,14.69,3633,19.05.2025 12:28:48.407
1658,Drools,rules_25.drl,500000,10203,1001,13.39,3633,19.05.2025 12:29:00.066
1659,Drools,rules_25.drl,500000,10343,654,14.94,3633,19.05.2025 12:29:12.111
1660,Drools,rules_25.drl,500000,10902,511,14.09,3633,19.05.2025 12:29:24.219
1661,Drools,rules_25.drl,500000,8925,768,18.12,3633,19.05.2025 12:29:36.701
1662,Drools,rules_25.drl,500000,9956,494,15.13,3633,19.05.2025 12:29:47.387
1663,Drools,rules_25.drl,500000,11306,953,13.55,3633,19.05.2025 12:29:59.238
1664,Drools,rules_25.drl,500000,10601,807,14.97,3633,19.05.2025 12:30:12.471
1665,Drools,rules_25.drl,500000,10368,496,14.04,3633,19.05.2025 12:30:25.251
1666,Drools,rules_25.drl,500000,9832,1433,13.56,3633,19.05.2025 12:30:37.541
1667,Drools,rules_25.drl,500000,8829,566,18.63,3633,19.05.2025 12:30:49.004
1668,Drools,rules_25.drl,500000,9769,492,15.15,3633,19.05.2025 12:30:59.503
1669,Drools,rules_25.drl,500000,10454,918,15.01,3633,19.05.2025 12:31:11.076
1670,Drools,rules_25.drl,500000,8813,615,18.76,3633,19.05.2025 12:31:23.049
1671,Drools,rules_25.drl,500000,8689,1039,16.94,3633,19.05.2025 12:31:33.472
1672,Drools,rules_25.drl,500000,9176,691,17.84,3633,19.05.2025 12:31:43.738
1673,Drools,rules_25.drl,500000,11743,1255,13.88,3633,19.05.2025 12:31:54.718
1674,Drools,rules_25.drl,500000,8947,737,18.38,3633,19.05.2025 12:32:08.119
1675,Drools,rules_25.drl,500000,8681,722,19.07,3633,19.05.2025 12:32:18.606
1676,Drools,rules_25.drl,500000,9349,382,15.56,3633,19.05.2025 12:32:28.893
1677,Drools,rules_25.drl,500000,11317,1143,14.10,3633,19.05.2025 12:32:39.680
1678,Drools,rules_25.drl,500000,9912,1393,15.39,3633,19.05.2025 12:32:52.866
1679,Drools,rules_25.drl,500000,10294,1362,14.74,3633,19.05.2025 12:33:04.315
1680,Drools,rules_25.drl,500000,9549,970,16.30,3633,19.05.2025 12:33:16.164
1681,Drools,rules_25.drl,500000,8427,659,19.19,3633,19.05.2025 12:33:27.286
1682,Drools,rules_25.drl,500000,8860,579,17.88,3633,19.05.2025 12:33:37.303
1683,Drools,rules_25.drl,500000,9757,893,15.12,3633,19.05.2025 12:33:47.647
1684,Drools,rules_25.drl,500000,9049,511,14.76,3633,19.05.2025 12:33:59.248
1685,Drools,rules_25.drl,500000,10335,1468,15.09,3633,19.05.2025 12:34:09.598
1686,Drools,rules_25.drl,500000,10424,1033,15.54,3633,19.05.2025 12:34:21.705
1687,Drools,rules_25.drl,500000,10562,515,15.07,3633,19.05.2025 12:34:33.786
1688,Drools,rules_25.drl,500000,11362,1114,14.66,3633,19.05.2025 12:34:45.585
1689,Drools,rules_25.drl,500000,10416,1115,15.50,3633,19.05.2025 12:34:58.605
1690,Drools,rules_25.drl,500000,9521,830,15.58,3633,19.05.2025 12:35:10.797
1691,Drools,rules_25.drl,500000,9886,1404,14.82,3633,19.05.2025 12:35:22.152
1692,Drools,rules_25.drl,500000,9771,503,15.26,3633,19.05.2025 12:35:33.515
1693,Drools,rules_25.drl,500000,10102,1547,14.11,3633,19.05.2025 12:35:45.285
1694,Drools,rules_25.drl,500000,8776,431,19.23,3633,19.05.2025 12:35:56.880
1695,Drools,rules_25.drl,500000,9185,960,19.76,3633,19.05.2025 12:36:07.296
1696,Drools,rules_25.drl,500000,8802,436,19.42,3633,19.05.2025 12:36:17.958
1697,Drools,rules_25.drl,500000,9072,1263,16.26,3633,19.05.2025 12:36:28.339
1698,Drools,rules_25.drl,500000,8798,483,18.47,3633,19.05.2025 12:36:39.003
1699,Drools,rules_25.drl,500000,8743,438,18.12,3633,19.05.2025 12:36:49.671
1700,Drools,rules_25.drl,500000,8868,472,15.96,3633,19.05.2025 12:37:00.104
1701,Easy Rules,rules_1_25.yml,500000,58741,1115,11.95,3104,19.05.2025 12:37:10.987
1702,Easy Rules,rules_1_25.yml,500000,57109,799,12.21,3104,19.05.2025 12:38:11.817
1703,Easy Rules,rules_1_25.yml,500000,54502,1260,12.88,3104,19.05.2025 12:39:10.966
1704,Easy Rules,rules_1_25.yml,500000,45368,366,14.06,3104,19.05.2025 12:40:07.625
1705,Easy Rules,rules_1_25.yml,500000,54387,1537,12.57,3104,19.05.2025 12:40:54.668
1706,Easy Rules,rules_1_25.yml,500000,57866,527,12.41,3104,19.05.2025 12:41:50.660
1707,Easy Rules,rules_1_25.yml,500000,58555,1038,12.42,3104,19.05.2025 12:42:50.091
1708,Easy Rules,rules_1_25.yml,500000,59774,1270,11.70,3104,19.05.2025 12:43:50.608
1709,Easy Rules,rules_1_25.yml,500000,44649,1132,13.44,3104,19.05.2025 12:44:52.410
1710,Easy Rules,rules_1_25.yml,500000,44563,1190,13.24,3104,19.05.2025 12:45:39.177
1711,Easy Rules,rules_1_25.yml,500000,44505,1183,14.33,3104,19.05.2025 12:46:25.671
1712,Easy Rules,rules_1_25.yml,500000,44536,1034,13.55,3104,19.05.2025 12:47:11.793
1713,Easy Rules,rules_1_25.yml,500000,44211,475,13.66,3104,19.05.2025 12:47:58.174
1714,Easy Rules,rules_1_25.yml,500000,60283,1257,11.72,3104,19.05.2025 12:48:44.546
1715,Easy Rules,rules_1_25.yml,500000,44502,1015,13.48,3104,19.05.2025 12:49:46.840
1716,Easy Rules,rules_1_25.yml,500000,42954,698,13.35,3104,19.05.2025 12:50:33.225
1717,Easy Rules,rules_1_25.yml,500000,54104,439,12.22,3104,19.05.2025 12:51:18.212
1718,Easy Rules,rules_1_25.yml,500000,56145,769,12.35,3104,19.05.2025 12:52:13.810
1719,Easy Rules,rules_1_25.yml,500000,56941,573,12.18,3104,19.05.2025 12:53:12.062
1720,Easy Rules,rules_1_25.yml,500000,59338,1397,12.28,3104,19.05.2025 12:54:10.640
1721,Easy Rules,rules_1_25.yml,500000,44083,1203,13.98,3104,19.05.2025 12:55:11.864
1722,Easy Rules,rules_1_25.yml,500000,44643,797,13.57,3104,19.05.2025 12:55:57.766
1723,Easy Rules,rules_1_25.yml,500000,51456,1217,12.36,3104,19.05.2025 12:56:44.222
1724,Easy Rules,rules_1_25.yml,500000,48343,1309,14.11,3104,19.05.2025 12:57:37.513
1725,Easy Rules,rules_1_25.yml,500000,48833,1034,13.36,3104,19.05.2025 12:58:27.519
1726,Easy Rules,rules_1_25.yml,500000,54287,592,12.11,3104,19.05.2025 12:59:18.411
1727,Easy Rules,rules_1_25.yml,500000,58627,1303,11.83,3104,19.05.2025 13:00:14.767
1728,Easy Rules,rules_1_25.yml,500000,45249,846,13.87,3104,19.05.2025 13:01:15.383
1729,Easy Rules,rules_1_25.yml,500000,45222,432,12.97,3104,19.05.2025 13:02:02.468
1730,Easy Rules,rules_1_25.yml,500000,56115,658,12.16,3104,19.05.2025 13:02:49.185
1731,Easy Rules,rules_1_25.yml,500000,56608,1585,12.41,3104,19.05.2025 13:03:46.904
1732,Easy Rules,rules_1_25.yml,500000,55831,876,12.76,3104,19.05.2025 13:04:45.156
1733,Easy Rules,rules_1_25.yml,500000,54854,1380,12.58,3104,19.05.2025 13:05:43.110
1734,Easy Rules,rules_1_25.yml,500000,48216,732,13.42,3104,19.05.2025 13:06:39.843
1735,Easy Rules,rules_1_25.yml,500000,51521,1117,13.27,3104,19.05.2025 13:07:30.163
1736,Easy Rules,rules_1_25.yml,500000,46652,888,13.16,3104,19.05.2025 13:08:23.650
1737,Easy Rules,rules_1_25.yml,500000,45528,751,13.48,3104,19.05.2025 13:09:12.197
1738,Easy Rules,rules_1_25.yml,500000,47907,402,13.73,3104,19.05.2025 13:09:59.651
1739,Easy Rules,rules_1_25.yml,500000,51003,649,12.77,3104,19.05.2025 13:10:48.997
1740,Easy Rules,rules_1_25.yml,500000,49719,520,13.07,3104,19.05.2025 13:11:42.088
1741,Easy Rules,rules_1_25.yml,500000,50537,938,12.88,3104,19.05.2025 13:12:33.346
1742,Easy Rules,rules_1_25.yml,500000,49135,1221,12.92,3104,19.05.2025 13:13:25.926
1743,Easy Rules,rules_1_25.yml,500000,45326,1270,12.98,3104,19.05.2025 13:14:17.097
1744,Easy Rules,rules_1_25.yml,500000,48103,682,13.50,3104,19.05.2025 13:15:04.203
1745,Easy Rules,rules_1_25.yml,500000,51576,493,13.19,3104,19.05.2025 13:15:54.323
1746,Easy Rules,rules_1_25.yml,500000,52658,851,12.87,3104,19.05.2025 13:16:47.528
1747,Easy Rules,rules_1_25.yml,500000,50450,1034,12.76,3104,19.05.2025 13:17:42.236
1748,Easy Rules,rules_1_25.yml,500000,50901,1580,12.38,3104,19.05.2025 13:18:34.727
1749,Easy Rules,rules_1_25.yml,500000,44613,1234,13.79,3104,19.05.2025 13:19:27.335
1750,Easy Rules,rules_1_25.yml,500000,43611,693,13.47,3104,19.05.2025 13:20:13.556
1751,Easy Rules,rules_1_25.yml,500000,51034,1339,12.58,3104,19.05.2025 13:20:59.060
1752,Easy Rules,rules_1_25.yml,500000,45124,411,13.11,3104,19.05.2025 13:21:51.877
1753,Easy Rules,rules_1_25.yml,500000,53182,714,12.49,3104,19.05.2025 13:22:38.523
1754,Easy Rules,rules_1_25.yml,500000,53290,560,12.56,3104,19.05.2025 13:23:33.842
1755,Easy Rules,rules_1_25.yml,500000,49433,1492,13.29,3104,19.05.2025 13:24:28.617
1756,Easy Rules,rules_1_25.yml,500000,43871,385,14.60,3104,19.05.2025 13:25:19.765
1757,Easy Rules,rules_1_25.yml,500000,44061,1352,13.39,3104,19.05.2025 13:26:05.412
1758,Easy Rules,rules_1_25.yml,500000,47290,1026,12.97,3104,19.05.2025 13:26:51.084
1759,Easy Rules,rules_1_25.yml,500000,44757,478,13.19,3104,19.05.2025 13:27:40.368
1760,Easy Rules,rules_1_25.yml,500000,52495,1625,12.43,3104,19.05.2025 13:28:26.665
1761,Easy Rules,rules_1_25.yml,500000,51252,1299,12.87,3104,19.05.2025 13:29:20.856
1762,Easy Rules,rules_1_25.yml,500000,48927,1361,13.14,3104,19.05.2025 13:30:13.838
1763,Easy Rules,rules_1_25.yml,500000,53249,766,16.13,3104,19.05.2025 13:31:04.271
1764,Easy Rules,rules_1_25.yml,500000,45815,1273,16.41,3104,19.05.2025 13:31:59.385
1765,Easy Rules,rules_1_25.yml,500000,43666,849,16.12,3104,19.05.2025 13:32:47.058
1766,Easy Rules,rules_1_25.yml,500000,41892,872,14.06,3104,19.05.2025 13:33:32.288
1767,Easy Rules,rules_1_25.yml,500000,42506,712,13.45,3104,19.05.2025 13:34:15.822
1768,Easy Rules,rules_1_25.yml,500000,43342,441,15.99,3104,19.05.2025 13:35:00.222
1769,Easy Rules,rules_1_25.yml,500000,42971,557,15.33,3104,19.05.2025 13:35:45.349
1770,Easy Rules,rules_1_25.yml,500000,41295,917,13.42,3104,19.05.2025 13:36:30.033
1771,Easy Rules,rules_1_25.yml,500000,41783,770,13.32,3104,19.05.2025 13:37:13.061
1772,Easy Rules,rules_1_25.yml,500000,41996,928,13.43,3104,19.05.2025 13:37:56.688
1773,Easy Rules,rules_1_25.yml,500000,43028,1179,13.43,3104,19.05.2025 13:38:40.666
1774,Easy Rules,rules_1_25.yml,500000,43397,610,13.27,3104,19.05.2025 13:39:25.575
1775,Easy Rules,rules_1_25.yml,500000,47675,521,13.13,3104,19.05.2025 13:40:10.856
1776,Easy Rules,rules_1_25.yml,500000,48089,495,13.16,3104,19.05.2025 13:41:00.011
1777,Easy Rules,rules_1_25.yml,500000,62146,1570,11.57,3104,19.05.2025 13:41:49.837
1778,Easy Rules,rules_1_25.yml,500000,48688,673,13.18,3104,19.05.2025 13:42:53.915
1779,Easy Rules,rules_1_25.yml,500000,49869,1017,12.65,3104,19.05.2025 13:43:44.616
1780,Easy Rules,rules_1_25.yml,500000,55714,976,13.03,3104,19.05.2025 13:44:36.514
1781,Easy Rules,rules_1_25.yml,500000,49498,1405,12.95,3104,19.05.2025 13:45:34.085
1782,Easy Rules,rules_1_25.yml,500000,51702,558,12.58,3104,19.05.2025 13:46:25.181
1783,Easy Rules,rules_1_25.yml,500000,55871,1665,12.32,3104,19.05.2025 13:47:18.484
1784,Easy Rules,rules_1_25.yml,500000,48121,1329,13.36,3104,19.05.2025 13:48:15.895
